platform,commenter_id,commenter_username,post_mid,thread_id,post_url,root_comment_url,topic,topic_relevance,training_grade,source_excel_row
facebook,100000509691017,vanessa.bowlbybachert,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1380478210726269,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1380478210726269&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,generally_usable,1497
facebook,1094835027,2dbate,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1671955514076042,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1671955514076042&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,generally_usable,1498
facebook,100000495918867,ann.dubow,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:868452532983678,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=868452532983678&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,generally_usable,1499
facebook,100075743676142,walter.bob.johnson,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:2117801472488423,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=2117801472488423&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,generally_usable,1502
facebook,1113341563,troyhof,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:806930335717434,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=806930335717434&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,generally_usable,1505
facebook,718584238,romanotl,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:2588939721522812,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=2588939721522812&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1509
facebook,1707386435,james.g.duffy,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:2208004653267042,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=2208004653267042&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1512
facebook,1181911195,mike.spadaccini,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1535496908300162,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1535496908300162&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1516
facebook,1273498028,john.crain.927,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:27370218102637529,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=27370218102637529&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1517
facebook,100001878023232,steve.iuliucci,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1337844575221490,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1337844575221490&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1521
facebook,100000116606050,alexandra.allis,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1020499737137056,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1020499737137056&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1525
facebook,1035190238,djchristopherlynch,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1349314944043958,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1349314944043958&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,generally_usable,1527
facebook,1574259395,ed.kneucker,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:4411849479029727,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=4411849479029727&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,generally_usable,1530
facebook,1001483324,gerry.j66,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1375162367810201,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1375162367810201&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1531
facebook,1001901946,stan.greaves.7,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:2461139647728992,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=2461139647728992&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1534
facebook,1628454349,hockeydad5310,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1755676399202193,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1755676399202193&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1535
facebook,1517141836,donnaangela,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1311896794453463,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1311896794453463&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,generally_usable,1536
facebook,618292332,paul.bette,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1043635618243056,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1043635618243056&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,relevant_context_only,1546
facebook,100003934574827,wayne.hughes.1004,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:2546999545765376,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=2546999545765376&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,relevant_context_only,1550
facebook,1629177762,stacie.bitting,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:2317432172431489,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=2317432172431489&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,relevant_context_only,1551
facebook,100000121610971,jimcaseywpd71,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1567098241689365,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1567098241689365&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1554
facebook,100006750723625,jeff.lamarco,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:2956371981375596,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=2956371981375596&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1559
facebook,100001284447099,rich.kramer.758,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1352227690211279,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1352227690211279&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1563
facebook,531486746,john.grus,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1717811346077782,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1717811346077782&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1564
facebook,100003493339650,ed.ehrenberg2,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1717811346077782,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1717811346077782&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1564
facebook,1303494556,blongette,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:921316120987268,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=921316120987268&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,strongly_relevant,core_usable,1570
facebook,100001510152006,joejenn.fiorito,Facebook:post:pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,id:1050249714015893,https://www.facebook.com/GovMikieSherrill/posts/pfbid02HHunpbpvnMeZ5BJkQ5meQmACErsGTHQVNXAxbV5R6oGxpQTPGEmxwFQWKnenNxNDl,https://www.facebook.com/GovMikieSherrill/posts/pfbid0DaEecKEXPcYAPAeMCje6vcwRh3vwvjnnBkxveFenUr9fuNq1oACUDfK8Xb4TRefvl?comment_id=1050249714015893&__cft__[0]=AZZIDOIPdcA7UdgblQRVYe67aZOtLF8DjdwXEJGdaAFhusMhHw043ofoTIkl8FZfgNcUFDDnJA2X5DFg232ZXT2fPhR-OegH0Q3y7R-VAEqpRhhUZeGGkCHARmljbLaAgJVFuW7NcWPvdKv77ju7D78U48esGU8DX-HGjrVEJDELpA&__tn__=R]-R,Should concert and sporting-event tickets be required to display the full price?,relevant,relevant_context_only,1571
