mid,native_id,url,topic,keyword,source_file,reason
Instagram:post:3915880457548323789,3915880457548323789,https://www.instagram.com/p/DZYAIdnD9vN/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916444926377054779,3916444926377054779,https://www.instagram.com/p/DZaAekLFdI7/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3917170072591013417,3917170072591013417,https://www.instagram.com/p/DZclW1NlBYp/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3917791979577686479,3917791979577686479,https://www.instagram.com/p/DZeywxOmjnP/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921330993882311533,3921330993882311533,https://www.instagram.com/p/DZrXcNJFatt/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922090648346653361,3922090648346653361,https://www.instagram.com/p/DZuEKoflXKx/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922120777340356070,3922120777340356070,https://www.instagram.com/p/DZuLBETjQXm/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3827444809263663656,3827444809263663656,https://www.instagram.com/p/DUd0MZ9ksoo/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3773578155261823736,3773578155261823736,https://www.instagram.com/p/DRecVbEjgr4/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3778185824631347779,3778185824631347779,https://www.instagram.com/p/DRuz_1kkVpD/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3752969672783448330,3752969672783448330,https://www.instagram.com/p/DQVOgiHEkkK/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3829454799398351847,3829454799398351847,https://www.instagram.com/p/DUk9NnJjbPn/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3891075919957027616,3891075919957027616,https://www.instagram.com/p/DX_4O7zHWsg/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3744732404003910615,3744732404003910615,https://www.instagram.com/p/DP39kfvjDPX/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921707715403018843,3921707715403018843,https://www.instagram.com/p/DZstGOZgXJb/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3783465584575797616,3783465584575797616,https://www.instagram.com/p/DSBkedMjllw/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3865850210354794186,3865850210354794186,https://www.instagram.com/p/DWmQki_EQ7K/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3714333935052836705,3714333935052836705,https://www.instagram.com/p/DOL9wjYAM9h/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3906240080259789895,3906240080259789895,https://www.instagram.com/p/DY1wKgnRzRH/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3742554872404156756,3742554872404156756,https://www.instagram.com/p/DPwOdPaDqFU/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3880334063564357176,3880334063564357176,https://www.instagram.com/p/DXZt0Wcmf44/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3737484117589165666,3737484117589165666,https://www.instagram.com/p/DPeNgC-kQZi/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3895525560241043003,3895525560241043003,https://www.instagram.com/p/DYPr9uPnzY7/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3715815770912841551,3715815770912841551,https://www.instagram.com/p/DOROsGkDd9P/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3728800170558435387,3728800170558435387,https://www.instagram.com/p/DO_W__EjTA7/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3881957179890071825,3881957179890071825,https://www.instagram.com/p/DXfe3zUn_kR/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3704875003616363603,3704875003616363603,https://www.instagram.com/p/DNqXC-_xwRT/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3896691927462757545,3896691927462757545,https://www.instagram.com/p/DYT1KmXjMSp/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3673778127188888910,3673778127188888910,https://www.instagram.com/p/DL74b3-sY1O/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3917183530915582403,3917183530915582403,https://www.instagram.com/p/DZcoarQO9HD/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3733214099724698161,3733214099724698161,https://www.instagram.com/p/DPPCnG8kgIx/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3743467278278254519,3743467278278254519,https://www.instagram.com/p/DPzd6fmEt-3/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3638142142393949513,3638142142393949513,https://www.instagram.com/p/DJ9RwC3xR1J/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3728845022080099807,3728845022080099807,https://www.instagram.com/p/DO_hMqTkWXf/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3718669799548042126,3718669799548042126,https://www.instagram.com/p/DObXnr3CLuO/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3768879671652734924,3768879671652734924,https://www.instagram.com/p/DRNwBfODVfM/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3739779490474987888,3739779490474987888,https://www.instagram.com/p/DPmXaHkDZFw/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3744248755294927920,3744248755294927920,https://www.instagram.com/p/DP2PmeyDXww/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3814965063283416755,3814965063283416755,https://www.instagram.com/p/DTxeoMziJ6z/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3692757669653471904,3692757669653471904,https://www.instagram.com/p/DM_T4kVS2Kg/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3743846455480985117,3743846455480985117,https://www.instagram.com/p/DP00IP4jKYd/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3765115300615193396,3765115300615193396,https://www.instagram.com/p/DRAYGrfjoM0/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3830243538894717542,3830243538894717542,https://www.instagram.com/p/DUnwjSDDgJm/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3842168658861215028,3842168658861215028,https://www.instagram.com/p/DVSIAnej800/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3849223554131268666,3849223554131268666,https://www.instagram.com/p/DVrMG2tD5Q6/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3707786545346415268,3707786545346415268,https://www.instagram.com/p/DN0tDfiWIqk/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3732500972456190989,3732500972456190989,https://www.instagram.com/p/DPMgdvbDSQN/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3744171535063360126,3744171535063360126,https://www.instagram.com/p/DP1-Cx1lKJ-/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3749134501500129760,3749134501500129760,https://www.instagram.com/p/DQHmfchE5Hg/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3875939403449968982,3875939403449968982,https://www.instagram.com/p/DXKGloRkylW/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3839724442273022599,3839724442273022599,https://www.instagram.com/p/DVJcQlZEYKH/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3895544980748294594,3895544980748294594,https://www.instagram.com/p/DYPwYVADtnC/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3824567828356444942,3824567828356444942,https://www.instagram.com/p/DUTmC0skrMO/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3825328785395143912,3825328785395143912,https://www.instagram.com/p/DUWTENKjdTo/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3828805502305958303,3828805502305958303,https://www.instagram.com/p/DUiplGHAfmf/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3859313703922034119,3859313703922034119,https://www.instagram.com/p/DWPCV2_EeXH/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3874571050835788458,3874571050835788458,https://www.instagram.com/p/DXFPdemFEKq/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3744052110888500464,3744052110888500464,https://www.instagram.com/p/DP1i47aD3zw/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3845656521783483050,3845656521783483050,https://www.instagram.com/p/DVehDs9EZqq/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3850435266057699094,3850435266057699094,https://www.instagram.com/p/DVvfnlYAX8W/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3653849164647294893,3653849164647294893,https://www.instagram.com/p/DK1FHTRqOet/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3877376380993020547,3877376380993020547,https://www.instagram.com/p/DXPNUZ5lCKD/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3892020653881725304,3892020653881725304,https://www.instagram.com/p/DYDPCn1GpF4/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3718307685780425966,3718307685780425966,https://www.instagram.com/p/DOaFSPIjAzu/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3787490704638159317,3787490704638159317,https://www.instagram.com/p/DSP3rqYDSnV/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3809889473668444335,3809889473668444335,https://www.instagram.com/p/DTfckpngfCv/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3839077786099578994,3839077786099578994,https://www.instagram.com/p/DVHJOf5jvhy/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3840403097161160907,3840403097161160907,https://www.instagram.com/p/DVL2kUAmdjL/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921732768149649563,3921732768149649563,https://www.instagram.com/p/DZsyyylkbib/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3831676918068842535,3831676918068842535,https://www.instagram.com/p/DUs2dsbjpAn/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3841882731395811818,3841882731395811818,https://www.instagram.com/p/DVRG_0xjgnq/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3871007664982244958,3871007664982244958,https://www.instagram.com/p/DW4lPY6FL5e/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3881952318062550943,3881952318062550943,https://www.instagram.com/p/DXfdxDZH1-f/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3631122191292484378,3631122191292484378,https://www.instagram.com/p/DJkVmT8Bssa/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3634014154144514178,3634014154144514178,https://www.instagram.com/p/DJunJ6OhoCC/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3638496557676723041,3638496557676723041,https://www.instagram.com/p/DJ-iVd0zXth/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3743337493543282913,3743337493543282913,https://www.instagram.com/p/DPzAZ4JDGjh/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3745580996403228457,3745580996403228457,https://www.instagram.com/p/DP6-hJAEW8p/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3753411034393423101,3753411034393423101,https://www.instagram.com/p/DQWy3MJDSz9/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3760111643884519688,3760111643884519688,https://www.instagram.com/p/DQumZ5BjAEI/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3769625663163561130,3769625663163561130,https://www.instagram.com/p/DRQZpF9D3Sq/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3809178959116884404,3809178959116884404,https://www.instagram.com/p/DTc7BTYDdm0/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3906116346367522272,3906116346367522272,https://www.instagram.com/p/DY1UB8clTXg/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907270026718445034,3907270026718445034,https://www.instagram.com/p/DY5aWNAFX3q/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3915899449339816253,3915899449339816253,https://www.instagram.com/p/DZYEc1GDCk9/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3742527986168759201,3742527986168759201,https://www.instagram.com/p/DPwIV_pjAOh/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3762851494933358611,3762851494933358611,https://www.instagram.com/p/DQ4VX-KDOgT/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3896692547716387596,3896692547716387596,https://www.instagram.com/p/DYT1ToBjBMM/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3633323949926826742,3633323949926826742,https://www.instagram.com/p/DJsKOHdTsL2/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3782854426298782365,3782854426298782365,https://www.instagram.com/p/DR_Zg7sjZKd/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3841096978092595416,3841096978092595416,https://www.instagram.com/p/DVOUVm_CRjY/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3841172062083282184,3841172062083282184,https://www.instagram.com/p/DVOlaOZoPUI/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3647561243095941909,3647561243095941909,https://www.instagram.com/p/DKevZ__N0MV/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3821482242984784122,3821482242984784122,https://www.instagram.com/p/DUIodpYkjD6/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3828488615987307572,3828488615987307572,https://www.instagram.com/p/DUhhhyujOQ0/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3832683106005002839,3832683106005002839,https://www.instagram.com/p/DUwbPp-EapX/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3840779409419568312,3840779409419568312,https://www.instagram.com/p/DVNMIYHFoS4/,是否应扩大免费学校餐？,school lunch debt,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909394794517956130,3909394794517956130,https://www.instagram.com/p/DZA9dpOAQYi/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909399850709487723,3909399850709487723,https://www.instagram.com/p/DZA-nOKgRBr/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909400711993075488,3909400711993075488,https://www.instagram.com/p/DZA-zwTAacg/,是否应扩大免费学校餐？,universal school meals,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3912398150895707151,3912398150895707151,https://www.instagram.com/p/DZLoWO0CKQP/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921561398116334915,3921561398116334915,https://www.instagram.com/p/DZsL1Bzm71D/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3915815029476088356,3915815029476088356,https://www.instagram.com/p/DZXxQW-Dtok/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3920237752035098715,3920237752035098715,https://www.instagram.com/p/DZne3cVIMBb/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3920767050742374549,3920767050742374549,https://www.instagram.com/p/DZpXNwKjiCV/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922604071202997594,3922604071202997594,https://www.instagram.com/p/DZv456yjkVa/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916235227929154506,3916235227929154506,https://www.instagram.com/p/DZZQzDRlpPK/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3920475508228589289,3920475508228589289,https://www.instagram.com/p/DZoU7QClYbp/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3920714073687820630,3920714073687820630,https://www.instagram.com/p/DZpLK1cCYlW/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922769672189857355,3922769672189857355,https://www.instagram.com/p/DZwejuujU5L/,是否应提供带薪家庭假和育儿假？,paid parental leave,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3283200345563954478,3283200345563954478,https://www.instagram.com/p/C2QRVGzx30u/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3150445591902287565,3150445591902287565,https://www.instagram.com/p/Cu4oZL1h_bN/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3323757604077075339,3323757604077075339,https://www.instagram.com/p/C4gW-5OhHuL/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3288924243922601624,3288924243922601624,https://www.instagram.com/p/C2kmyykLUaY/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3277404670665439588,3277404670665439588,https://www.instagram.com/p/C17ri78ODlk/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3599897245235961716,3599897245235961716,https://www.instagram.com/p/DH1Z3iyMl90/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3580407668915321686,3580407668915321686,https://www.instagram.com/p/DGwKc4YyDtW/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3154173315430187867,3154173315430187867,https://www.instagram.com/p/CvF3-s6O4Nb/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3273040419514762618,3273040419514762618,https://www.instagram.com/p/C1sLOuUrEV6/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3889747059726454477,3889747059726454477,https://www.instagram.com/p/DX7KFeRHY7N/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3426832301163910112,3426832301163910112,https://www.instagram.com/p/C-OjdJftZPg/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3865139928360385878,3865139928360385878,https://www.instagram.com/p/DWjvElVGX1W/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3187224225539145657,3187224225539145657,https://www.instagram.com/p/Cw7S4vmx7-5/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3860011282410148924,3860011282410148924,https://www.instagram.com/p/DWRg89lDpQ8/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3270949648050131541,3270949648050131541,https://www.instagram.com/p/C1kv1_qN5JV/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3429608725109511680,3429608725109511680,https://www.instagram.com/p/C-Yavbyu5YA/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3300127122239127055,3300127122239127055,https://www.instagram.com/p/C3MaCICsf4P/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3273709958159758576,3273709958159758576,https://www.instagram.com/p/C1ujdyxxXTw/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3536386642401404507,3536386642401404507,https://www.instagram.com/p/DETxOooxaZb/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3684000291777617473,3684000291777617473,https://www.instagram.com/p/DMgMr8n1x5B/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3514345466098240585,3514345466098240585,https://www.instagram.com/p/DDFdpTkykxJ/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3291732033638066508,3291732033638066508,https://www.instagram.com/p/C2ulNggxWlM/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3600612109694208382,3600612109694208382,https://www.instagram.com/p/DH38aMMSwl-/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3725163808504750525,3725163808504750525,https://www.instagram.com/p/DOycL9AESG9/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3332261311206223734,3332261311206223734,https://www.instagram.com/p/C4-kgHpOW92/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3356381971264518975,3356381971264518975,https://www.instagram.com/p/C6UQ563vzs_/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3175282618927449318,3175282618927449318,https://www.instagram.com/p/CwQ3rfypITm/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3273666537490845662,3273666537490845662,https://www.instagram.com/p/C1uZl8IOY_e/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3310050176050790941,3310050176050790941,https://www.instagram.com/p/C3vqRkEOgId/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3381849214456973420,3381849214456973420,https://www.instagram.com/p/C7uvfFXpEhs/,是否应提高联邦最低工资？,federal minimum wage,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
