mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,lang,relevance_label,relevance_confidence,relevance_reason,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,human_label,human_note
Instagram:post:3931633892973761900,Instagram:post:3931633892973761900,3931633892973761900,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaP-DHpllVs/,,,是否应提高联邦最低工资？,living wage,"Go Pitlochry! 💪 We're thrilled to welcome another fantastic local employer to the Living Wage family! @jessies.cafe is an award-winning independent café, in the heart of beautiful Pitlochry, run by Daisy and Liam. Named after Daisy's granny, Jessie's is built on family values and great food. Whether you're heading out for a walk in the surrounding countryside or exploring the town, Jessie's is the perfect place to refuel – try their famous pancakes (Granny Jessie's original recipe). You should also keep an eye on their socials to find out about their pizza nights at the weekend. Their hand-stretched pizzas are not to be missed! Pop in and support a local business that's making a real difference. #LivingWage #FairWork #Perthshire #Pitlochry #Scotland",en,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,true,true,false,129,,
Instagram:post:3931694413348905302,Instagram:post:3931694413348905302,3931694413348905302,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaQLzzpDKFW/,,,是否应提高联邦最低工资？,living wage,A warm welcome to Craigavon Area Compassion Project - our newest Living Wage Employer! We are so pleased to have you be part of the Living Wage movement Craigavon Area Compassion Project operates a project called ABC Community Food Hub. The Hub co-ordinates food and other donations from local businesses to support the activities of 5 social super markets in the ABC Borough. The Craigavon Area Compassion Project believes that no one should experience hunger or poverty and that everyone within the community should have access to good food. The creation of the ABC Community Food Hub is one facet of the project's food poverty strategic plan. #LivingWage #LivingWageNI #EndHunger #EndPoverty,en,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,true,true,false,112,,
Instagram:post:3929610772082856838,Instagram:post:3929610772082856838,3929610772082856838,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaIyC1fjBOG/,,,是否应提高联邦最低工资？,living wage,"Senate Democrats just introduced a bill to lift the federal minimum wage from $7.25 to $25. It's the Living Wage for All Act — the BIGGEST federal wage hike ever proposed, phased in by 2032. Backers say 66 MILLION earn under $25; critics warn it kills jobs and raises prices. In a GOP Congress, it likely STALLS. Lifeline, or job-killer? #BreakingPoint360 #MinimumWage #LivingWage #WorkersRights #USPolitics",en,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,true,true,false,67,,
Instagram:post:3930746567728478065,Instagram:post:3930746567728478065,3930746567728478065,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaM0S1nirdx/,,,是否应提高联邦最低工资？,living wage,"As a proud Recognised Service Provider (RSP), Cleanology is dedicated to championing the Real Living Wage.🩵 Our Chairman & Co-founder, @dominicponniah Ponniah, who serves as Co-chair of the Living Wage Foundation's RSP Leadership Group, recently attended the group's latest meeting. It was a fantastic opportunity to collaborate with an incredible network of global companies, SMEs and family businesses who all share one common goal: putting the dignity, wellbeing and financial stability of their staff first. When we first joined this group, Cleanology committed to tracking and ensuring our new clients signed up at the Real Living Wage or higher. Years later, that promise remains at the absolute heart of our business. A huge thank you to Steve Mwaura and the entire team at the @livingwagefoundation for everything they do to drive this movement forward. We are incredibly proud to stand alongside our fellow RSPs to make fair pay a reality for everyone. 👏 🩵 Right for our people 💚 Right for the planet 💙 Right for your future Cleaning done right. #LivingWage #RealLivingWage #RecognisedServiceProvider #FairPay #FM #BusinessForGood",en,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,true,true,false,176,,
Instagram:post:3930847954223488671,Instagram:post:3930847954223488671,3930847954223488671,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaNLWNJj96f/,,,是否应提高联邦最低工资？,living wage,"Senate Democrats just introduced a bill to lift the federal minimum wage from $7.25 to $25. It's the Living Wage for All Act — the BIGGEST federal wage hike ever proposed, phased in by 2032. Backers say 66 MILLION earn under $25; critics warn it kills jobs and raises prices. In a GOP Congress, it likely STALLS. Lifeline, or job-killer? #BreakingPoint360 #MinimumWage #LivingWage #WorkersRights #USPolitics",en,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,true,true,false,67,,
Instagram:post:2870443261358106029,Instagram:post:2870443261358106029,2870443261358106029,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/CfV3PAdKeWt/,,,是否应继续补贴 EV 充电基础设施？,EV charging program,"MCE has partnered with EV charging software firm ev.energy to release the MCE Sync app for iOS and Android, providing a hassle-free way for EV drivers to charge off-peak and save money without any special hardware. With California gas prices averaging over $6 per gallon, going electric and charging during off-peak hours could save the average California driver over $1,000 per year vs. gasoline. #Android #BayArea #EV #EVChargingProgram #iOS #MCE #MCESyncApp https://cerebral-overload.com/?p=72330",en,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,true,82,,
Instagram:post:3920974227600754176,Instagram:post:3920974227600754176,3920974227600754176,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZqGUkpmsYA/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"𝗧𝗮𝘅 𝗧𝗶𝗽 𝗧𝘂𝗲𝘀𝗱𝗮𝘆 💡 Purchasing an electric or hybrid vehicle could make you eligible for federal tax credits. Keep all purchase documents and receipts, as these credits can help offset the cost and reduce your tax liability. Planning ahead ensures you take full advantage of available incentives. #TaxTipTuesday #TaxTips #EVTaxCredit #HybridTaxCredit #TaxPlanning #FinancialWellness #AyarLaw #TaxLaw #TaxAttorney #TaxLawyer",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,56,,
Instagram:post:3864102860237978930,Instagram:post:3864102860237978930,3864102860237978930,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWgDRQYDj0y/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Post 2: The $7,500 Cliff The Subsidy Trap Tesla didn't just lose momentum; it lost its biggest salesperson: The Federal Tax Credit. 💸 Instant Inflation On Oct 1st, 2025, the Model 3 became 18% more expensive overnight. Sales in Q4 plummeted 30% as a result. Inventory Glut Tesla now has a 100-day supply of cars sitting in lots. They aren't selling tech; they were selling a government discount. What happens when the ""affordable"" EV is no longer affordable? The demand cliff is real. #EVTaxCredit #TeslaModel3 #Economy2026",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,89,,
Instagram:post:3841914794483912203,Instagram:post:3841914794483912203,3841914794483912203,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DVROSZ2iA4L/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Did you buy an EV last year? Read this! 🚗⚡ If you made the switch to electric, your tax break timing is everything! 🕒 For vehicles acquired after Sept. 30, 2025, the New Clean Vehicle Credit is no longer available. BUT... there is a major silver lining! 🌤️ If you signed your binding contract and paid on or before that Sept. 30 deadline, you are still in the game; even if you are just taking possession of the car today! 🏠🔑 In IRS-speak, taking possession means the car is ""Placed in Service."" As long as that contract was locked in by the deadline, your credit is safe. 📑✅ Get your paperwork ready now so you don't miss out on thousands in savings! 💰🛡️ #EVTaxCredit #CleanEnergy #TaxGoddess #TaxPlanning",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,123,,
Instagram:post:3816341073086502771,Instagram:post:3816341073086502771,3816341073086502771,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DT2XfxzDddz/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Save more at the pump and beyond 🚗⚡ Fuel tax credits, EV incentives, and charging credits for 2025 can put real money back in your pocket. Whether it's business fuel use or going electric, smart tax planning makes all the difference. Let your credits work for you 💼💰 https://mastertaxservicesandfinancialgroupllc.as.me/schedule/f6abe5bf #FuelTaxCredits #EVTaxCredit #CleanVehicleCredit #TaxSavings2025 #ElectricVehicleBenefits #BusinessTaxTips #AlternativeFuel #IRSForm4136 #EVCharging #TaxPlanning #GoElectric #MasterTaxServices",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,65,,
Instagram:post:3859408260294889270,Instagram:post:3859408260294889270,3859408260294889270,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWPX11eFc82/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"🔋 ENERGY EFFICIENCY & EV TAX CREDITS: GO GREEN, SAVE GREEN 🔋 Upgrading your home or vehicle? You may qualify for significant tax credits. Here's what's available: ☀️ SOLAR PANELS (RESIDENTIAL CLEAN ENERGY CREDIT) • 30% credit on the cost of solar panels • No dollar limit – unlimited credit • Includes labor, equipment, and battery storage • Can be carried forward to future years if you can't use the full credit in one year 📌 Available through 2032, then gradually phases out. 🚗 ELECTRIC VEHICLES (NEW & USED) New EV credit (up to $7,500): • Vehicle must be assembled in North America • Income limits apply ($150,000 single / $300,000 married) • Price caps on certain vehicles Used EV credit (up to $4,000): • For vehicles at least 2 years old • Sale price under $25,000 • Income limits ($75,000 single / $150,000 married) 📌 Check with the dealer – they can often apply the credit at the point of sale. ⚡ HEAT PUMPS & AIR CONDITIONERS • Up to $2,000 for qualified heat pumps, heat pump water heaters, and biomass stoves • Part of the Energy Efficient Home Improvement Credit (lifetime $1,200 cap for certain items, but heat pumps have separate $2,000 cap) 📌 Must meet ENERGY STAR most efficient criteria. 🪟 WINDOWS, DOORS, INSULATION • Up to $1,200 total for all these improvements combined • $600 max for windows/skylights • $250 per door ($500 total) • 30% of cost 📌 Keep manufacturer certifications – the IRS may require them. 🔋 HOME BATTERY STORAGE • 30% credit for battery storage systems with at least 3 kWh capacity • No dollar limit • Can be installed with or without solar 📌 OTHER ENERGY CREDITS: ✅ Fuel cells – 30% credit, up to $500 per 0.5 kW ✅ Residential wind turbines – 30% credit ✅ Geothermal heat pumps – 30% credit ✅ Commercial vehicles – Qualified commercial EV credit up to $40,000 📞 UPGRADED YOUR HOME OR BOUGHT AN EV? LET'S TALK! We'll make sure you claim every energy credit you qualify for. 📍 ROOSEVELT TAX & ACCOUNTING 3851 W Roosevelt Rd, Chicago 📞 (773) 801-0023 🌐 roosevelttax.com 👇 Comment ""ENERGY"" for a consultation! #EnergyTaxCredits #EVTaxCredit #SolarTaxCredit #GreenEnergy #RooseveltTax #ChicagoTaxPro #ElectricVehicle #HomeImprovement",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,340,,
Instagram:post:3816411370786824097,Instagram:post:3816411370786824097,3816411370786824097,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DT2nevogp-h/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Save more at the pump and beyond 🚗⚡ Fuel tax credits, EV incentives, and charging credits for 2025 can put real money back in your pocket. Whether it's business fuel use or going electric, smart tax planning makes all the difference. Let your credits work for you 💼💰 https://mastertaxservicesandfinancialgroupllc.as.me/schedule/f6abe5bf #FuelTaxCredits #EVTaxCredit #CleanVehicleCredit #TaxSavings2025 #ElectricVehicleBenefits #BusinessTaxTips #AlternativeFuel #IRSForm4136 #EVCharging #TaxPlanning #GoElectric #MasterTaxServices",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,65,,
Instagram:post:3818067125039357223,Instagram:post:3818067125039357223,3818067125039357223,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DT8f9I8kV0n/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Tax incentives may apply to new or used clean vehicles meeting IRS and manufacturer requirements, subject to income and MSRP rules. #CleanVehicleCredit #EVTaxCredit #IRS #TaxIncentives #ElectricVehicle",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,26,,
Instagram:post:3799060801685124999,Instagram:post:3799060801685124999,3799060801685124999,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DS4-au8jXeH/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"ELECTRIC VEHICLE CREDIT IS ENDING 🚗⚡ ELECTRIC VEHICLE TAX CREDIT IS EXPIRING Only vehicles purchased before September 30, 2025 will qualify. 📌 Required documentation: * Dealer invoice * Purchase date * VIN number ⚠️ No documents = no credit. #EVTaxCredit #TaxCredits #IRSUpdates #TaxPlanning",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,36,,
Instagram:post:3852134249701279344,Instagram:post:3852134249701279344,3852134249701279344,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DV1h7DMj4Zw/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"The federal government offers tax credits for certain electric vehicle purchases. Depending on the vehicle and eligibility requirements, the credit may be worth up to $7,500. However, eligibility rules depend on factors like: • Vehicle model • Income limits • Battery sourcing requirements Always verify eligibility before claiming the credit. Follow Retire Ready Pinay for helpful financial insights. #TaxCredits #EVTaxCredit #MoneyTips",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,59,,
Instagram:post:3804194821762839185,Instagram:post:3804194821762839185,3804194821762839185,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DTLNwjvjfKR/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,Day 68 Big Beautiful Bill – Transportation Energy Efficiency Tax incentives for fleet electrification. Deductions for EV infrastructure. Takeaway: Shifts mobility toward clean energy. #EVTaxCredit #BigBeautifulBill #GreenTransport #Sustainability #TaxPolicy Digital Assets – Synthetic Assets Synthetic tokens = taxed like derivatives. Takeaway: Virtual doesn't mean exempt. #SyntheticAssets #CryptoTax #DigitalAssets #IRSCompliance #Web3Finance,en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,48,,
Instagram:post:3891234041803450474,Instagram:post:3891234041803450474,3891234041803450474,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DYAcL6Pmihq/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"You Could Get a Tax Credit for Your EV Charger Installation! A financial consideration worth raising with every EV charger client: the federal Alternative Fuel Vehicle Refueling Property Credit. Eligible homeowners may be able to claim a tax credit on a portion of their EV charger and installation costs. Combined with long-term fuel savings, the net cost of going electric at home is often much lower than the sticker price suggests. We always recommend consulting a tax professional for current eligibility details. North Louisiana Electrical LLC handles the installation side — you handle the savings! 🚗⚡💰 #EVTaxCredit #EVCharger #ElectricVehicle #NorthLouisianaElectrical www.northlouisianaelectrical.com",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,102,,
Instagram:post:3836130425023069731,Instagram:post:3836130425023069731,3836130425023069731,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DU8rEv_kX4j/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"⚡ OWN AN ELECTRIC VEHICLE? READ THIS ⚡ If you installed a home charging station, you could qualify for up to a $1,000 TAX CREDIT 💰 Most people don't even know this exists 👀 ✔️ Homeowners ✔️ Condo owners ✔️ Some renters ✔️ Charger + installation costs included Don't leave money on the table this tax season. 📞 Contact Us — Phenomenal Keys to Wealth 📲 313-574-0110 ✨ Serving clients nationwide ✨ Fast • Accurate • Virtual Filing Available #EVTaxCredit #ElectricVehicle #TaxSeason #DetroitTaxPro #TaxTips PhenomenalKeysToWealth MoneyMoves TaxRefund EVCharger TaxProfessional",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,78,,
Instagram:post:3799301736222586936,Instagram:post:3799301736222586936,3799301736222586936,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DS51MyuEng4/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"⚡ 10. EV Tax Credits Start Phasing Out 👉🏾 What it means: The popular tax credit for electric vehicles is being reduced (phased out). 💡 If you're planning to buy an EV, act soon you could still qualify for a partial or full credit this year, but future years may offer less or none at all. Let KOAR Fast Tax help you understand how this affects your 2025 return. 📞 469-717-0902 | 📍 DeSoto, TX 🌐 koarfasttax.com #KOARFastTax #EVTaxCredit #ElectricVehicles #TaxSeasonReady",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,78,,
Instagram:post:3820443046278343761,Instagram:post:3820443046278343761,3820443046278343761,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DUE8LWCCCxR/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Did you buy an EV last year? Read this! 🚗⚡ If you made the switch to electric, your tax break timing is everything! 🕒 For vehicles acquired after Sept. 30, 2025, the New Clean Vehicle Credit is no longer available. BUT... there is a major silver lining! 🌤️ If you signed your binding contract and paid on or before that Sept. 30 deadline, you are still in the game; even if you are just taking possession of the car today! 🏠🔑 In IRS-speak, taking possession means the car is ""Placed in Service."" As long as that contract was locked in by the deadline, your credit is safe. 📑✅ Get your paperwork ready now so you don't miss out on thousands in savings! 💰🛡️ #EVTaxCredit #CleanEnergy #TaxGoddess #TaxPlanning",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,123,,
Instagram:post:3797128355347838254,Instagram:post:3797128355347838254,3797128355347838254,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DSyHB8DEjUu/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"⚡ 10. EV Tax Credits Start Phasing Out 👉🏾 What it means: The popular tax credit for electric vehicles is being reduced (phased out). 💡 If you're planning to buy an EV, act soon you could still qualify for a partial or full credit this year, but future years may offer less or none at all. Let KOAR Fast Tax help you understand how this affects your 2025 return. 📞 469-717-0902 | 📍 DeSoto, TX 🌐 koarfasttax.com #KOARFastTax #EVTaxCredit #ElectricVehicles #TaxSeasonReady",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,78,,
Instagram:post:3865256325337720281,Instagram:post:3865256325337720281,3865256325337720281,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWkJiYdliXZ/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Thinking about going green in 2026? 🚗⚡ The Clean Vehicle Credit rules have shifted again, and we don't want you leaving money on the table! If you're eyeing a new electric vehicle this year, there are a few key updates you need to know to secure that $7,500 credit: 📍 Adjusted income limits for filers 📍 Specific vehicle MSRP qualifications 📍 New battery component requirements At Tax Advantage Ink, we've been crushing the tax game for 18 years. We stay ahead of the regulations so you don't have to. We'll help you determine if your next ride is a high-tech tax-saving machine! 💸 Don't let complex credits stall your progress. TRUU and our expert team are ready to help you maximize every deduction and credit available. 🌍✨ Ready to drive off with some serious savings? Reach out today to schedule your strategy session and let's get those credits working for you! What's the one electric vehicle you've had your eye on lately? 🏎️💨 #EVTaxCredit #CleanVehicleCredit #TaxUpdates2026 #TaxAdvantageInk",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,172,,
Instagram:post:3923089595738624228,Instagram:post:3923089595738624228,3923089595738624228,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZxnTOwCBDk/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Did you buy an EV last year? Read this! 🚗⚡ If you made the switch to electric, your tax break timing is everything! 🕒 For vehicles acquired after Sept. 30, 2025, the New Clean Vehicle Credit is no longer available. BUT... there is a major silver lining! 🌤️ If you signed your binding contract and paid on or before that Sept. 30 deadline, you are still in the game; even if you are just taking possession of the car today! 🏠🔑 In IRS-speak, taking possession means the car is ""Placed in Service."" As long as that contract was locked in by the deadline, your credit is safe. 📑✅ Get your paperwork ready now so you don't miss out on thousands in savings! 💰🛡️ #EVTaxCredit #CleanEnergy #TaxGoddess #TaxPlanning",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,123,,
Instagram:post:3831047219776188346,Instagram:post:3831047219776188346,3831047219776188346,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DUqnSYMge-6/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Buying a vehicle for your business? 🚗 U.S.-assembled doesn't automatically mean a tax write-off. What actually matters is business use, financing structure, and proper documentation. A little planning before you buy can make a big difference at tax time. 💬 Comment ""CAR"" if you want help reviewing the tax impact. #VehicleTaxCredit #EVTaxCredit #TaxPlanning #SmallBusinessTaxes CPATips",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,57,,
Instagram:post:3810024745341937301,Instagram:post:3810024745341937301,3810024745341937301,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DTf7VHLjeaV/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"🚨 Businesses: Act Fast on Clean Energy Tax Incentives! 🌱⚡ New legislation keeps some tax breaks alive—but others are ending soon. The good news? If your business acts in early 2026, you could still unlock valuable clean energy tax savings. 🏢 Upgrade Your Building • Section 179D deduction lets you immediately deduct costs for energy-efficient lighting, HVAC, hot water systems, and building envelope upgrades • Construction must begin by June 30, 2026 • Potential deductions of up to $5.94 per sq. ft. with bonus incentives 🚗 Vehicle & Charging Incentives • 45W Clean Vehicle Credit may still be claimed for eligible vehicles purchased by Sept. 30, 2025 • 30C credit for EV chargers or alternative fuel stations installed by June 30, 2026 • Credit worth up to $100,000 per item ⏳ Don't Wait Other clean energy credits may still apply—but timing is critical. Acting now could significantly reduce your tax bill while improving sustainability. 📞 Contact our office to see how your business can benefit. #CleanEnergy #TaxIncentives #BusinessTaxTips #179D #EVTaxCredit #SustainableBusiness #GreenInvestments #TaxPlanning #EnergyEfficiency #CommercialRealEstate #BusinessOwners #CPA #TaxSavings #ActNow",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,172,,
Instagram:post:3860061689354500161,Instagram:post:3860061689354500161,3860061689354500161,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWRsaetEbhB/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"ENGLISH CAPTION ⚡ Thinking of going electric? The 2026 Clean Energy Vehicle Credit could save you thousands! Whether it's a new or used EV, we help you get your maximum credit using a tax tailored strategy. Your financial security is our priority. Mi propósito es tu tranquilidad. 🤝 Accountant - Business & Personal Tax Preparation/Resolution/Planning/Auditing - Accounting/Bookkeeping - Payroll - Business Consulting/Formation - Public Notary - IRS Representation Text: +1 848-444-7276 Call: 201-574-9490 Email: mergetax@gmail.com Visit Our Website : www.mergtax.com/ Visit Our Location: 1000 Broadway, Bayonne, NJ 07002 #MergeTax #EVTaxCredit #CleanEnergy #TaxSavings ------------------------------------------------------------ SPANISH CAPTION ⚡ ¿Pensando en volverte eléctrico? ¡El Crédito para Vehículos de Energía Limpia de 2026 podría ahorrarte miles! Ya sea un EV nuevo o usado, te ayudamos a obtener tu crédito máximo con una tax tailored strategy. Tu seguridad financiera es nuestra prioridad. Mi propósito es tu tranquilidad.",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,144,,
Instagram:post:3798577457683630978,Instagram:post:3798577457683630978,3798577457683630978,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DS3QhJxCguC/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"⚡ 10. EV Tax Credits Start Phasing Out 👉🏾 What it means: The popular tax credit for electric vehicles is being reduced (phased out). 💡 If you're planning to buy an EV, act soon you could still qualify for a partial or full credit this year, but future years may offer less or none at all. Let KOAR Fast Tax help you understand how this affects your 2025 return. 📞 469-717-0902 | 📍 DeSoto, TX 🌐 koarfasttax.com #KOARFastTax #EVTaxCredit #ElectricVehicles #TaxSeasonReady",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,78,,
Instagram:post:3940363063309306178,Instagram:post:3940363063309306178,3940363063309306178,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Dau-1RCnwlC/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"The federal EV credit gets the headlines, but state and utility incentives are often where the biggest electric vehicle savings can be found in 2026. ⚡ Our easy-to-follow GreenCars guide shows you where to look, how to qualify, and how to stack EV incentives to maximize your savings. 🔋 🔗 in bio! #EVIncentives #GreenCars #EVLifestyle",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,54,,
Instagram:post:3841912212160299713,Instagram:post:3841912212160299713,3841912212160299713,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DVRNs04DMLB/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Considering an electric vehicle? Clean vehicle tax credits for new and used EVs come with strict contract dates and deadlines, and missing a key date—such as September 30, 2025—could mean losing eligibility. Before you sign anything, book a ""Clean Vehicle Credit"" prep call at so you can move forward fully informed. Great Multi Services (GMS) 📍 6300 Richmond Ave. Suite 320 Houston, TX 77057 📞 281-702-2762 📧 TheOffice@GMSGO.com 🌐 www.GMSGO.com #EVTaxCredit #CleanVehicle #HoustonEV #TaxPlanning #EsmeraldaAgency",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,79,,
Instagram:post:3805191700416242750,Instagram:post:3805191700416242750,3805191700416242750,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DTOwbDVkyQ-/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"🚨⚡ 𝗘𝗩 𝗧𝗔𝗫 𝗜𝗡𝗖𝗘𝗡𝗧𝗜𝗩𝗘 𝗔𝗟𝗘𝗥𝗧 ⚡🚨 🚗 2026 ELECTRIC VEHICLE TAX CREDITS 💰 Drive more, pay less Thinking about going electric? The new 2026 tax laws could put serious savings back in your pocket. Here's what you should know: ✔️ Federal EV tax credits up to $7,500 for qualifying vehicles ✔️ Additional state incentives and rebates may apply ✔️ Expanded eligibility and simpler requirements ⚠️ Miss these credits and you could be leaving money behind. Make sure your 2026 tax filing includes every EV benefit you qualify for. Already own an EV or planning to buy one? We'll help you maximize your savings without the confusion. 📲 Book a FREE 30-minute consultation today 🌐 lairnotarytaxprosllc.com/booking-page 📞 504-318-4300 | 769-572-9033 🔗 lairnotarytaxprosllc.com/link-tree #LairNotaryTaxPros #EVTaxCredit #ElectricVehicleSavings #TaxLawUpdates #GreenEnergy #TaxTips #MaximizeYourRefund #TrustedTaxPro #2026Taxes #EVIncentives",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,132,,
Instagram:post:3800027461854624446,Instagram:post:3800027461854624446,3800027461854624446,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DS8aNfYkvq-/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"⚡ 10. EV Tax Credits Start Phasing Out 👉🏾 What it means: The popular tax credit for electric vehicles is being reduced (phased out). 💡 If you're planning to buy an EV, act soon you could still qualify for a partial or full credit this year, but future years may offer less or none at all. Let KOAR Fast Tax help you understand how this affects your 2025 return. 📞 469-717-0902 | 📍 DeSoto, TX 🌐 koarfasttax.com #KOARFastTax #EVTaxCredit #ElectricVehicles #TaxSeasonReady",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,78,,
Instagram:post:3816340887756946379,Instagram:post:3816340887756946379,3816340887756946379,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DT2XdFMjTvL/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Save more at the pump and beyond 🚗⚡ Fuel tax credits, EV incentives, and charging credits for 2025 can put real money back in your pocket. Whether it's business fuel use or going electric, smart tax planning makes all the difference. Let your credits work for you 💼💰 https://mastertaxservicesandfinancialgroupllc.as.me/schedule/f6abe5bf #FuelTaxCredits #EVTaxCredit #CleanVehicleCredit #TaxSavings2025 #ElectricVehicleBenefits #BusinessTaxTips #AlternativeFuel #IRSForm4136 #EVCharging #TaxPlanning #GoElectric #MasterTaxServices",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,65,,
